Paired evolution matrix comparison
Baseline: candidate-causal-cultivation-v4 (6 runs)
Candidate: candidate-anchored-local-capability-v6 (6 runs)
Matched by seed+years+repeat: 6; unmatched B/C: 0/0
Configuration: matched
Civilization index: declared-same; Both artifacts declare the same civilization-index formula version.

10 years (3 matched pairs)
Engine-comparable numeric metrics:
  finalPopulation: B med/mean 9/8.67; C 6/6; paired Δ med/mean -3/-2.67 (3 pairs)
  ruleDecisions: B med/mean 4009/3938.67; C 3032/3039.33; paired Δ med/mean -1279/-899.33 (3 pairs)
  modelDecisions: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inputTokens: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  outputTokens: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  strategicShare: B med/mean 24.56/25.2; C 38.82/38.34; paired Δ med/mean +14.26/+13.13 (3 pairs)
  strategicIntents: B med/mean 967/970.67; C 1031/1132; paired Δ med/mean +47/+161.33 (3 pairs)
  socialIntents: B med/mean 3022/2914.67; C 1625/1872.67; paired Δ med/mean -1397/-1042 (3 pairs)
  communications: B med/mean 991/1010.33; C 636/665.33; paired Δ med/mean -355/-345 (3 pairs)
  survivalReflexActions: B med/mean 1626/1468; C 1393/1727; paired Δ med/mean +423/+259 (3 pairs)
  projectsStarted: B med/mean 58/55.67; C 42/50; paired Δ med/mean -2/-5.67 (3 pairs)
  projectsCompleted: B med/mean 22/22.67; C 22/29.67; paired Δ med/mean 0/+7 (3 pairs)
  projectsBlocked: B med/mean 32/30.67; C 19/19; paired Δ med/mean -14/-11.67 (3 pairs)
  projectPressureBasisProjects: B med/mean 58/55.67; C 42/50; paired Δ med/mean -2/-5.67 (3 pairs)
  projectPressureBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  projectPressureHistoryEntries: B med/mean 1025/966; C 1027/938.33; paired Δ med/mean +80/-27.67 (3 pairs)
  projectsWithPressureUpdates: B med/mean 48/50.33; C 39/46.33; paired Δ med/mean -3/-4 (3 pairs)
  projectPressureUpdates: B med/mean 967/910.33; C 985/888.33; paired Δ med/mean +100/-22 (3 pairs)
  projectPressureIncreases: B med/mean 153/149.67; C 147/121.33; paired Δ med/mean -6/-28.33 (3 pairs)
  projectPressureDecreases: B med/mean 178/193.33; C 183/168; paired Δ med/mean +5/-25.33 (3 pairs)
  projectPressureUnchangedUpdates: B med/mean 600/567.33; C 645/599; paired Δ med/mean +101/+31.67 (3 pairs)
  projectPressureDuplicateBasisEntries: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUnresolvedSourceFacts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  huntingPressureCrossOwnerSources: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  huntingPressureNonThreatAnimalSources: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureChangesWithoutEdgeChange: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureObserverMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUpdatesThermalSafety: B med/mean 20/19.33; C 17/17.33; paired Δ med/mean -3/-2 (3 pairs)
  projectPressureUpdatesHuntingSafety: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  projectPressureUpdatesCareCapability: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectPressureUpdatesFoodPreparation: B med/mean 11/17.67; C 1/19; paired Δ med/mean -1/+1.33 (3 pairs)
  projectPressureUpdatesShelterCapacity: B med/mean 32/37.67; C 28/44.33; paired Δ med/mean -5/+6.67 (3 pairs)
  projectPressureUpdatesKnowledgePreservation: B med/mean 0/0; C 0/0.33; paired Δ med/mean 0/+0.33 (3 pairs)
  projectProgressEvidenceCount: B med/mean 1506/1383.67; C 1461/1703.67; paired Δ med/mean +383/+320 (3 pairs)
  projectProgressProjects: B med/mean 56/52; C 42/49; paired Δ med/mean +4/-3 (3 pairs)
  projectLogisticsAdvanceProgress: B med/mean 1200/1071.67; C 1047/1379.67; paired Δ med/mean +305/+308 (3 pairs)
  projectMaterialContributionProgress: B med/mean 306/312; C 309/324; paired Δ med/mean +15/+12 (3 pairs)
  projectProgressDuplicateEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressUnresolvedEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressEpisodeMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressIntentMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressNonAdvancingLogistics: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectProgressEventsAfterTermination: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectStagnationBlocksWithRecentProgress: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectTerminalMonthCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  projectsBlockedAfterLogisticsProgress: B med/mean 28/24; C 16/16.67; paired Δ med/mean -12/-7.33 (3 pairs)
  projectSearchCampaigns: B med/mean 15/16.33; C 14/12.67; paired Δ med/mean -3/-3.67 (3 pairs)
  projectsWithSearchCampaigns: B med/mean 15/15.33; C 11/10.67; paired Δ med/mean -4/-4.67 (3 pairs)
  searchCampaignActive: B med/mean 1/0.67; C 1/0.67; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignExhausted: B med/mean 2/2.33; C 2/2; paired Δ med/mean 0/-0.33 (3 pairs)
  searchCampaignSuperseded: B med/mean 0/1; C 1/1.33; paired Δ med/mean 0/+0.33 (3 pairs)
  searchCampaignClosed: B med/mean 12/12.33; C 7/8.67; paired Δ med/mean -4/-3.67 (3 pairs)
  searchCampaignAttemptedTargets: B med/mean 138/122.67; C 107/133.33; paired Δ med/mean +40/+10.67 (3 pairs)
  searchCampaignMaxTargets: B med/mean 57/61.67; C 49/45.33; paired Δ med/mean -18/-16.33 (3 pairs)
  searchCampaignEpisodeCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  searchEpisodesMissingCampaign: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignRepeatedTargets: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignDuplicateBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignTargetOutsideArea: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignEpisodeTargetNotAttempted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignProjectMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignOwnerMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignMaterialMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  searchCampaignUnresolvedSourceFacts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  projectLogisticsEpisodes: B med/mean 325/290.67; C 278/298.67; paired Δ med/mean +28/+8 (3 pairs)
  projectLogisticsFulfilled: B med/mean 317/283.67; C 266/288.33; paired Δ med/mean +23/+4.67 (3 pairs)
  projectLogisticsExhausted: B med/mean 6/5.67; C 9/8; paired Δ med/mean +2/+2.33 (3 pairs)
  projectSearchEpisodes: B med/mean 138/122.67; C 107/133.33; paired Δ med/mean +40/+10.67 (3 pairs)
  projectDropEpisodes: B med/mean 136/137.67; C 129/132; paired Δ med/mean -4/-5.67 (3 pairs)
  projectLogisticsActionEvents: B med/mean 1359/1234.67; C 1237/1537.67; paired Δ med/mean +323/+303 (3 pairs)
  jointProjectsCompleted: B med/mean 1/0.67; C 2/1.33; paired Δ med/mean +1/+0.67 (3 pairs)
  productionProjectsCompleted: B med/mean 13/12.33; C 9/15; paired Δ med/mean 0/+2.67 (3 pairs)
  constructionProjectsCompleted: B med/mean 9/10.33; C 13/14.67; paired Δ med/mean +4/+4.33 (3 pairs)
  totalStructures: B med/mean 12/13; C 19/20; paired Δ med/mean +7/+7 (3 pairs)
  completedStructures: B med/mean 2/1.67; C 3/3; paired Δ med/mean +2/+1.33 (3 pairs)
  constructionPlacements: B med/mean 19/22.33; C 24/28; paired Δ med/mean +5/+5.67 (3 pairs)
  containersBuilt: B med/mean 2/2.33; C 6/6; paired Δ med/mean +4/+3.67 (3 pairs)
  standingContainers: B med/mean 2/2.33; C 6/6; paired Δ med/mean +4/+3.67 (3 pairs)
  containerTransfers: B med/mean 4/3.67; C 9/12.33; paired Δ med/mean +5/+8.67 (3 pairs)
  storedUnits: B med/mean 4/3.67; C 9/10.33; paired Δ med/mean +7/+6.67 (3 pairs)
  movementActions: B med/mean 4307/3757.67; C 3868/4662; paired Δ med/mean +1776/+904.33 (3 pairs)
  movementActionShare: B med/mean 52.18/48.54; C 56.84/63.09; paired Δ med/mean +14.82/+14.55 (3 pairs)
  spearsCrafted: B med/mean 6/6; C 3/3; paired Δ med/mean -2/-3 (3 pairs)
  leatherClothingCrafted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  herbalMedicineCrafted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  cookedFoodProduced: B med/mean 6/5; C 0/4.67; paired Δ med/mean -2/-0.33 (3 pairs)
  recordsCreated: B med/mean 2/2; C 1/1.33; paired Δ med/mean +1/-0.67 (3 pairs)
  functionalInstitutions: B med/mean 4/3.67; C 3/3.67; paired Δ med/mean -1/0 (3 pairs)
  animalsHunted: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  animalAttacks: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  wildlifePopulation: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dehydrationHibernations: B med/mean 47/51.33; C 49/42.67; paired Δ med/mean -28/-8.67 (3 pairs)
  assistedDependentHibernations: B med/mean 14/13.33; C 10/10.33; paired Δ med/mean -7/-3 (3 pairs)
  throughMonth: B med/mean 360/360; C 360/360; paired Δ med/mean 0/0 (3 pairs)
  initialPopulation: B med/mean 7/6.67; C 7/6.67; paired Δ med/mean 0/0 (3 pairs)
  completeRecordUseChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningProjectCompletionChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  completeTechniqueLearningProjectProgressChains: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  correctPredictions: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  dropDemandActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandBalanceMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandMaterialMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandNonPositiveOutstanding: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandRequestedExceedsOutstanding: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandRequestedQuantity: B med/mean 147/149.67; C 150/153.67; paired Δ med/mean +11/+4 (3 pairs)
  dropDemandStartingAtOrAboveRequired: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandStartingQuantityMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandTransferExceedsRequested: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropDemandTransferQuantity: B med/mean 145/146; C 146/146.67; paired Δ med/mean +6/+0.67 (3 pairs)
  dropDemandUnresolvedActionEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  dropEpisodesWithMaterialDemand: B med/mean 136/137.67; C 129/132; paired Δ med/mean -4/-5.67 (3 pairs)
  generationGtZeroCausalReliableLearners: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffOutcomeMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffPairMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffRoleBasisMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffSignatureMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActionDiffsWithEntityRoleBasis: B med/mean 57/56.33; C 42/38.33; paired Δ med/mean -13/-18 (3 pairs)
  hypothesisActionMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptOrdinalMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttempts: B med/mean 57/56.33; C 42/38.33; paired Δ med/mean -13/-18 (3 pairs)
  hypothesisAttemptsMissingQuestionKind: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptsMissingRoleBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisAttemptsWithEntityRoleBasis: B med/mean 57/56.33; C 42/38.33; paired Δ med/mean -13/-18 (3 pairs)
  hypothesisAttemptsWithRoleBasis: B med/mean 57/56.33; C 42/38.33; paired Δ med/mean -13/-18 (3 pairs)
  hypothesisBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCampaignMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCampaigns: B med/mean 28/30; C 22/23.33; paired Δ med/mean -6/-6.67 (3 pairs)
  hypothesisCandidateAttemptRoleBasisMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidateEntityRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidateRoleBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidates: B med/mean 354/367.33; C 301/307; paired Δ med/mean -34/-60.33 (3 pairs)
  hypothesisCandidatesMissingQuestionKind: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidatesMissingRoleBasis: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisCandidatesWithEntityRoleBasis: B med/mean 354/367.33; C 301/307; paired Δ med/mean -34/-60.33 (3 pairs)
  hypothesisCandidatesWithRoleBasis: B med/mean 354/367.33; C 301/307; paired Δ med/mean -34/-60.33 (3 pairs)
  hypothesisCombineAttempts: B med/mean 49/46.67; C 25/28.67; paired Δ med/mean -15/-18 (3 pairs)
  hypothesisCombineNoResponses: B med/mean 34/34.67; C 12/19; paired Δ med/mean -16/-15.67 (3 pairs)
  hypothesisCombineResponses: B med/mean 12/12; C 9/9.67; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisConnectFlexibleLayersAttempts: B med/mean 7/7; C 3/3; paired Δ med/mean -2/-4 (3 pairs)
  hypothesisConnectFlexibleLayersCandidates: B med/mean 36/48; C 35/31.67; paired Δ med/mean -1/-16.33 (3 pairs)
  hypothesisConnectFlexibleLayersNoResponses: B med/mean 7/6.67; C 3/3; paired Δ med/mean -2/-3.67 (3 pairs)
  hypothesisConnectFlexibleLayersResponses: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  hypothesisConnectManipulatorShapesAttempts: B med/mean 41/39.67; C 22/25.67; paired Δ med/mean -14/-14 (3 pairs)
  hypothesisConnectManipulatorShapesCandidates: B med/mean 249/236; C 178/172.33; paired Δ med/mean -90/-63.67 (3 pairs)
  hypothesisConnectManipulatorShapesNoResponses: B med/mean 27/28; C 9/16; paired Δ med/mean -15/-12 (3 pairs)
  hypothesisConnectManipulatorShapesResponses: B med/mean 12/11.67; C 9/9.67; paired Δ med/mean -1/-2 (3 pairs)
  hypothesisDuplicateProjectPairs: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisDuplicateProjectSignatures: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExactEntityVerifiedResponseInputAttempts: B med/mean 2/1.67; C 1/1.67; paired Δ med/mean -1/0 (3 pairs)
  hypothesisExactEntityVerifiedResponseToolAttempts: B med/mean 5/5.33; C 0/0.33; paired Δ med/mean -4/-5 (3 pairs)
  hypothesisExertAttempts: B med/mean 2/1.67; C 4/3; paired Δ med/mean +2/+1.33 (3 pairs)
  hypothesisExertNoResponses: B med/mean 1/0.67; C 1/1.67; paired Δ med/mean 0/+1 (3 pairs)
  hypothesisExertResponses: B med/mean 1/1; C 1/1.33; paired Δ med/mean 0/+0.33 (3 pairs)
  hypothesisExertVerifiedResponseInputAttempts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExertVerifiedResponseToolAttempts: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  hypothesisExhaustedCampaigns: B med/mean 4/4.67; C 1/2.33; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisExposeAttempts: B med/mean 6/8; C 4/6.67; paired Δ med/mean -2/-1.33 (3 pairs)
  hypothesisExposeNoResponses: B med/mean 2/2.33; C 0/0; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisExposeResponses: B med/mean 5/5.67; C 4/6.67; paired Δ med/mean 0/+1 (3 pairs)
  hypothesisFirstAttemptNoResponses: B med/mean 15/15.67; C 7/9; paired Δ med/mean -8/-6.67 (3 pairs)
  hypothesisFirstAttemptResponses: B med/mean 13/13.67; C 11/13.67; paired Δ med/mean -2/0 (3 pairs)
  hypothesisMaterialOnlyVerifiedResponseAttributionViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisMissingSourceKeys: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNonFiniteRoleScores: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNoResponseBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisNoResponses: B med/mean 37/37.67; C 13/20.67; paired Δ med/mean -21/-17 (3 pairs)
  hypothesisOperationMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisProjectMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisQuestionOperationMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisReliableKnowledgeViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisReliableNoResponseExcessAttempts: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisResponseBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisResponseDrivenTransitions: B med/mean 8/8; C 2/2.67; paired Δ med/mean -6/-5.33 (3 pairs)
  hypothesisResponses: B med/mean 20/18.67; C 13/17.67; paired Δ med/mean -4/-1 (3 pairs)
  hypothesisSeekLocalHeatAttempts: B med/mean 2/1.67; C 2/1.67; paired Δ med/mean +1/0 (3 pairs)
  hypothesisSeekLocalHeatCandidates: B med/mean 24/20; C 24/20; paired Δ med/mean +12/0 (3 pairs)
  hypothesisSeekLocalHeatNoResponses: B med/mean 1/0.67; C 1/1; paired Δ med/mean 0/+0.33 (3 pairs)
  hypothesisSeekLocalHeatResponses: B med/mean 1/1; C 0/0.67; paired Δ med/mean -1/-0.33 (3 pairs)
  hypothesisShapePortableSurfaceAttempts: B med/mean 0/0; C 1/1.33; paired Δ med/mean +1/+1.33 (3 pairs)
  hypothesisShapePortableSurfaceCandidates: B med/mean 0/0; C 12/16; paired Δ med/mean +12/+16 (3 pairs)
  hypothesisShapePortableSurfaceNoResponses: B med/mean 0/0; C 1/0.67; paired Δ med/mean +1/+0.67 (3 pairs)
  hypothesisShapePortableSurfaceResponses: B med/mean 0/0; C 1/0.67; paired Δ med/mean +1/+0.67 (3 pairs)
  hypothesisTotalBudgetExceeds: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatAttempts: B med/mean 6/8; C 4/6.67; paired Δ med/mean -2/-1.33 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatCandidates: B med/mean 45/63.33; C 36/67; paired Δ med/mean -9/+3.67 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatNoResponses: B med/mean 2/2.33; C 0/0; paired Δ med/mean -2/-2.33 (3 pairs)
  hypothesisTransformSubjectWithObservedHeatResponses: B med/mean 5/5.67; C 4/6.67; paired Δ med/mean 0/+1 (3 pairs)
  hypothesisUniquePairs: B med/mean 37/38; C 25/25; paired Δ med/mean -10/-13 (3 pairs)
  hypothesisUniqueSignatures: B med/mean 37/38; C 25/25; paired Δ med/mean -10/-13 (3 pairs)
  hypothesisUnresolvedActionEvents: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisUnresolvedActors: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisUnresolvedCampaigns: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisUnresolvedProjects: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  hypothesisVerifiedResponses: B med/mean 8/9.33; C 7/8; paired Δ med/mean 0/-1.33 (3 pairs)
  incorrectPredictions: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  inquiryOpportunityBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityBasisProjects: B med/mean 29/27; C 22/26.67; paired Δ med/mean +3/-0.33 (3 pairs)
  inquiryOpportunityFailedProjects: B med/mean 5/5.67; C 4/4.67; paired Δ med/mean -1/-1 (3 pairs)
  inquiryOpportunityInheritedActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityInheritedFunctionMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityInheritedStatusMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityMaterialOnlyCommitmentAttributionViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentActorMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentFunctionMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentInheritedStatusMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentProjectCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentProjects: B med/mean 0/0.67; C 0/0.67; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalCommitmentSourceCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalFallbackBeforeCommitmentViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalFirstAttemptExactSourceCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalFirstCandidateExactSourceCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalHypothesisAttemptProjects: B med/mean 0/0.67; C 0/0.33; paired Δ med/mean 0/-0.33 (3 pairs)
  inquiryOpportunityRenewalHypothesisCandidateCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalHypothesisFirstAttemptCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalHypothesisProjects: B med/mean 0/0.67; C 0/0.33; paired Δ med/mean 0/-0.33 (3 pairs)
  inquiryOpportunityRenewalKeyMismatches: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityRenewalKeys: B med/mean 0/1; C 0/5; paired Δ med/mean 0/+4 (3 pairs)
  inquiryOpportunityRenewalProjects: B med/mean 0/0.67; C 0/0.67; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityReopenWithoutRenewalViolations: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunitySourceBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunitySourceBasisProjects: B med/mean 29/27; C 22/26.67; paired Δ med/mean +3/-0.33 (3 pairs)
  inquiryOpportunityTerminalBasisCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityTerminalBasisProjects: B med/mean 5/5.67; C 4/4.67; paired Δ med/mean -1/-1 (3 pairs)
  inquiryOpportunityUnresolvedInheritedProjects: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  inquiryOpportunityUnresolvedSources: B med/mean 0/0; C 0/0; paired Δ med/mean 0/0 (3 pairs)
  preparedFoodExcessStoneTools: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  preparedFoodFiberDropEpisodes: B med/mean 3/5; C 0/5; paired Δ med/mean -1/0 (3 pairs)
  preparedFoodFiberEpisodesStartingAboveZero: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  preparedFoodMaxFiberRequestedQuantity: B med/mean 1/1.33; C 0/0.33; paired Δ med/mean -1/-1 (3 pairs)
  preparedFoodMaxFiberStartingQuantity: B med/mean 0/0.33; C 0/0; paired Δ med/mean 0/-0.33 (3 pairs)
  preparedFoodProjectsWithExcessStoneTools: B med/mean 0/0.33; C 0/0.33; paired Δ med/mean 0/0 (3 pairs)
  projectDropDemandCoverage: B med/mean 100/100; C 100/100; paired Δ med/mean 0/0 (3 pairs)
